12.09.2006,1.25277,1.25870,1.25119
13.09.2006,1.25688,1.26323,1.25487
14.09.2006,1.25591,1.26415,1.25568
15.09.2006,1.25842,1.26643,1.25755
18.09.2006,1.25579,1.26360,1.25451
19.09.2006,1.26236,1.27063,1.26088
20.09.2006,1.26739,1.27408,1.26406
21.09.2006,1.26773,1.27479,1.26443
25.09.2006,1.26858,1.27643,1.26570
26.09.2006,1.26679,1.27478,1.26452
27.09.2006,1.27149,1.28049,1.27006
28.09.2006,1.27857,1.29004,1.27819
29.09.2006,1.28127,1.29359,1.28127
02.10.2006,1.28723,1.30101,1.28779
03.10.2006,1.27837,1.29244,1.27941
04.10.2006,1.28708,1.30041,1.28668
05.10.2006,1.28546,1.30012,1.28680
06.10.2006,1.29003,1.30629,1.29190
09.10.2006,1.29000,1.30703,1.29242
10.10.2006,1.28955,1.30527,1.29126
11.10.2006,1.28716,1.30241,1.28877
12.10.2006,1.28831,1.30421,1.29023
13.10.2006,1.28571,1.30073,1.28713
16.10.2006,1.28624,1.30125,1.28774
17.10.2006,1.29013,1.30576,1.29204
18.10.2006,1.28758,1.30291,1.28921
19.10.2006,1.28205,1.29580,1.28347
20.10.2006,1.28719,1.30181,1.28865
23.10.2006,1.28869,1.30384,1.29018
24.10.2006,1.28496,1.29934,1.28626
25.10.2006,1.28944,1.30466,1.29105
26.10.2006,1.28417,1.30003,1.28697
27.10.2006,1.28755,1.30496,1.29126
30.10.2006,1.28735,1.30720,1.29298
31.10.2006,1.28578,1.30662,1.29225
01.11.2006,1.28681,1.30730,1.29285
02.11.2006,1.29115,1.31260,1.29762
03.11.2006,1.28887,1.30944,1.29337
06.11.2006,1.28598,1.30227,1.28747
07.11.2006,1.28358,1.30218,1.28737
08.11.2006,1.28525,1.30238,1.28740
09.11.2006,1.28145,1.30092,1.28600
13.11.2006,1.28234,1.30066,1.28628
14.11.2006,1.28622,1.30445,1.28950
15.11.2006,1.28455,1.30210,1.28753
16.11.2006,1.28418,1.30248,1.28789
17.11.2006,1.28484,1.30378,1.28958
20.11.2006,1.28304,1.30165,1.28754
21.11.2006,1.28414,1.30311,1.28912
22.11.2006,1.28561,1.30418,1.29022
